V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.077450431,-0.770580567,-0.491538245,-0.986740932,0.028901905,-0.803547609,-2.762576894,-0.169021839,-1.81040224,-0.225583366
-0.901647849,0.609621614,0.005911774,1.426576676,-0.115774498,-1.756917188,-0.001200444,1.039952388,-0.158374471,0.53811759
-0.049020903,0.315215219,0.475404501,-0.303354921,-0.861506869,-1.573949383,-0.66594012,0.561821122,1.881870875,0.133346094
-1.525029079,0.6180825,-1.157304744,-0.154126365,0.40244735,0.522360724,0.199596522,-0.324820672,-0.780144465,0.98172711
-0.625524591,-1.425552545,0.123447675,-0.5763531,0.099045067,1.125544925,0.082463175,0.143706375,-0.647147939,0.828841124
-0.034574745,1.589331649,-0.295961637,1.324509225,-1.202931801,-0.84795604,0.32672761,-1.459536892,1.223193405,-0.170845086
-0.327014082,0.459207081,-0.425436379,0.560612256,0.439922374,0.594378596,0.682943698,-0.975210836,1.516156813,0.079474283
-0.310148342,0.147318291,-1.560961404,-0.245720689,-0.523155882,2.485709634,1.725332515,0.393750984,-0.396870337,0.759329841
-0.133265982,0.345247685,-1.242435287,2.477952289,1.470270724,0.196085072,-0.03995998,-0.872977293,-0.020402855,-0.143229502
0.045288362,0.478436293,0.524943068,1.986352166,0.36496553,0.277626857,-0.416137567,0.187058109,-0.976943927,-0.590996729
0.926738378,-0.501124434,0.057797018,-0.364906814,0.119856578,-0.655839248,0.943371964,0.241071045,0.174946536,-1.028590953
0.523508567,-0.310002627,2.271575518,2.013193991,0.254684977,-1.063273163,0.778825737,0.56715978,-0.609570597,1.510573353
-0.442208406,-0.95635102,0.94457453,0.251244154,-1.321587267,-0.634422596,-0.67595679,-0.936854071,0.825629765,-0.053817188
2.192690182,0.614830176,1.326418622,1.05222437,-0.1159577,0.231954119,1.45812793,0.174577364,-0.552878228,0.58567831
-0.044792495,0.567421354,0.695401732,1.240350181,-0.069519348,-0.234888752,1.568615737,0.38713847,-0.612807056,-0.147611082
-0.351539612,-0.53942882,-1.624349478,0.996587604,-1.65944513,0.708386116,-1.72133812,-1.946597141,-0.924093855,0.415847105
1.158583998,0.956898781,-1.501232225,0.616214925,0.08679585,0.293257015,-1.18605794,-1.102900394,1.328983448,0.16251358
0.79778442,0.023111975,-0.245389735,-2.415018238,1.26387145,1.930280022,1.635535838,0.303009716,1.518587057,0.961674511
0.407220486,1.017836615,-0.042826899,-1.906889015,0.927212306,0.927517089,1.099099425,-1.638680467,-0.744959284,-0.15193257
1.861084993,-0.602160257,-0.841702736,2.365743057,0.015654655,0.043420402,-0.777830667,0.935071126,1.432773702,-1.174742987
0.148893064,0.804843297,1.142039095,-0.509617443,-2.576227158,-0.190954441,0.338703482,0.806367553,-1.482477019,-0.543070181
-0.374702899,-0.512093712,1.098055363,-1.316668156,-0.650315638,-1.186114929,-1.479563916,1.081910791,-0.591173117,0.340662687
-1.024755138,1.254051858,-2.083134438,0.23574842,-0.512524116,0.676571752,-1.097500253,1.102338985,-0.848894704,-1.118510035
0.802760268,1.081860885,0.390339233,-0.459305891,-0.207593631,-0.170783129,-1.473637817,0.107621495,0.137484513,-0.673787164
-1.142310386,1.17546066,-0.474145648,1.644308513,-0.32845364,0.152922122,0.755027421,0.92927673,1.190748602,0.239200372
0.660509215,1.439950481,0.354764206,1.518655046,0.300808795,-0.930108583,0.558514399,-1.498113215,0.511231408,-1.209131307
-0.326330444,0.677647758,-0.74756272,-1.454377349,-0.100831138,-0.595800385,1.141465946,-1.09789471,-1.402529349,-0.759404373
1.433979958,0.863645243,-0.739430466,-1.542530338,0.385154089,-1.454477994,-0.148862766,-0.67864281,-0.397664709,0.39858805
0.603570937,0.287900259,-1.622330593,0.643380711,-0.377644233,1.110280331,0.386602714,-0.440231929,2.050352868,0.451474013
-1.04237648,-0.056413247,-1.004254972,-1.365631508,0.228899409,0.246149748,0.80366534,1.508019884,0.427872153,0.006997681
0.086863183,0.865406709,-0.969429688,-0.896436237,-1.017821173,0.920690312,0.685844421,-1.626316442,0.721700768,-1.15980329
0.166036678,1.053554313,-0.78459391,0.56369221,-0.317780782,1.214581735,0.65064482,0.584770661,-1.752121154,-0.448670067
-1.849756152,-0.21243019,-0.234628727,-0.365205405,-0.342960094,-0.319941563,-1.277839114,-0.720405441,-0.576734426,0.304741248
1.437000675,-0.609274693,-2.049162593,-0.345147839,-0.990897002,0.506797515,-0.077989086,0.505854223,1.361237424,-0.241619636
-2.11988437,-0.661563439,0.318012094,-0.098378418,-0.037110578,-0.947165861,-0.545116395,0.581742211,2.372953089,0.984822918
2.123440918,-0.577163747,-0.925226557,-0.115234702,0.903517979,1.275510426,-1.975819512,-0.605766262,-1.577894329,1.125812536
1.75643087,1.181470298,0.080644923,-1.576781674,-0.461701073,-1.403484312,1.465299551,-1.244651127,0.652591899,-0.33099407
-1.419914759,-0.232375612,2.059389956,1.700283691,-1.740657141,-1.26835764,-0.986757093,1.071198421,-0.441666199,-0.134022932
0.739074391,-0.772888556,0.377841368,0.354112679,-0.101039266,1.414673923,-0.508656995,-0.026260956,-0.922380486,-0.407826205
-1.512812517,0.254410259,1.567397142,-1.341278951,-0.935171447,-0.04572309,-1.819474947,-0.630271169,-0.376031047,-1.100851603
-0.221775263,0.832991711,0.231566635,-0.29287237,-0.320507321,-1.728664973,-0.510179022,0.146271321,0.365980942,-0.645349246
1.032005959,1.197425398,0.071626632,-1.269589961,-1.036355745,0.323023591,0.442048669,0.349617955,1.252709483,-0.023978243
-1.069321209,1.210260145,-0.876387734,0.119801388,0.538200405,-0.131580123,0.407234206,-0.033662582,-1.127356156,-0.656205133
-0.677375337,0.720544713,1.153317363,-1.797642203,-1.40150493,0.162547075,0.980737228,-0.692139884,-0.003494228,0.171580264
-1.516373308,0.629141192,-1.678194036,1.179781149,1.117654538,-1.237735941,-1.230164541,0.597790918,0.298864409,-0.110139372
-0.807675019,0.114539173,-0.17952006,0.054844905,1.299139835,-0.434561208,-0.808923016,-0.522351466,-0.287715737,-0.643213251
0.342818721,1.448105636,1.353706665,0.474778892,-0.248924902,-1.443683945,-0.983675924,-1.193301203,-0.060487913,1.950022545
-1.399882126,-1.181081883,-0.242625812,-0.372181382,-0.560563331,-1.003996088,0.883912871,0.193539953,-1.523905176,-0.295123017
0.111500238,0.810565524,-1.456506594,1.707814785,-1.607579472,-0.031664846,-0.859039877,-0.814489719,-0.723890696,-0.590834097
-0.62417176,-0.798064554,-1.265185029,-0.140440196,-2.035817947,0.856396068,-0.49736229,-1.087718112,-0.730084803,-1.624715162
-1.76536163,0.515454014,-0.277798905,-0.783165186,2.060730478,0.339455899,1.066386885,1.254803888,-0.286253767,-0.331015572
0.622383333,1.91795894,0.974227233,1.33379026,0.272796185,1.964922375,-1.333776151,0.043991458,-0.414380615,0.784792631
-0.026880302,0.394229158,1.417347259,0.033176048,-1.030389524,0.936442719,-0.94188516,-1.222732954,-0.56916718,-0.958540215
0.831682208,-0.433652438,-0.327394697,0.650852009,-1.675680818,0.407437796,0.22475211,0.011462033,1.136585293,1.550998042
0.883083334,1.37871278,1.342323657,-0.756542158,-0.29906694,1.002913605,0.568092591,-0.311161178,0.722076249,-0.594445713
-0.872894887,-0.366132754,0.508633317,-0.126686669,0.68053873,0.277780286,-0.287982966,-0.620240714,0.227813483,-0.443279532
-1.674518694,0.66892733,-0.079136126,-0.543924729,0.009676441,-0.464139419,1.126299572,-0.47103777,0.437421701,0.422756772
-0.011196794,1.317913285,-0.982757927,1.213257603,-0.128639667,0.415322245,-1.931843101,-1.858165784,1.661358429,0.278337589
0.501944326,0.635408164,0.312967464,-1.421076102,-0.265711523,0.323512373,1.38352514,-1.405618388,-2.450874546,-1.205779424
-1.335351975,1.047971529,-0.599548187,-1.610813006,0.194250348,0.475928881,-0.027710277,0.993300123,0.840091154,-0.704941847
0.203297779,-0.891523179,1.610440386,-0.686792486,0.915684929,-0.146158978,-0.766360334,-0.038315205,0.55103836,-0.215418121
0.207447242,-0.241631488,0.540246348,2.284708744,0.770508794,-0.218519919,-0.552013886,1.288368589,0.598372995,0.316859281
-0.557544424,1.862520589,0.340284015,-0.534177318,-1.075763275,1.015557416,0.552585645,1.814545938,1.128661574,-1.412255025
0.776279523,-0.904193525,0.15169444,-0.475201766,-0.086816953,0.282714992,0.874979459,0.485137407,-0.340962022,-0.589803893
0.457794244,1.646316185,1.311703865,0.175847283,-0.70030169,0.8740681,-0.790979951,0.552516765,0.3305292,-0.817378898
-1.089620549,-0.440135815,-0.183225165,1.437583243,0.115378225,-0.223262793,-0.852945947,1.092810316,0.181231397,-0.648069487
0.302741226,-0.928398163,-0.440871372,-0.372481789,-0.817698099,-0.577042411,1.014091867,0.066105468,-1.930071619,-0.720111818
0.349959404,0.439655318,-1.497666368,0.045994754,-0.664002725,-0.35187776,-0.861052381,0.647905072,-0.709225753,-0.399671205
0.14662137,2.130099243,-0.087714454,-1.46689469,0.651661481,0.879556636,0.9592057,-0.756953613,-0.616446909,-0.828730685
-1.402583713,0.426110456,0.224878849,-0.674570076,1.31422471,-0.329388777,-0.993744129,-1.271005455,-1.121624124,0.309421147
-1.195593328,1.450547401,0.38677721,1.017500606,1.183900632,-1.168564237,-0.497767512,-0.367639189,-0.248999626,0.636355325
0.997065724,0.555793413,0.128309559,-0.042581868,-1.193891878,-0.097911096,2.573448967,2.421351289,0.488388597,1.811269924
0.433492093,0.478587025,-1.20676649,0.52405184,0.373331583,0.236301812,-1.497916506,0.342894591,-1.130468796,-0.527525054
-0.520557013,0.926171117,1.730959341,0.748178699,-0.368939122,-0.235857233,0.902639748,-0.223534888,-0.390141924,-1.13289367
-1.443645153,0.681736807,0.049239929,0.079666766,-0.118798187,0.733899837,0.846668011,-1.216849766,-0.107222218,-0.680598004
0.492887566,1.246398131,1.281843407,-1.364083574,-0.032766887,-1.109469399,1.021387681,0.405494965,-0.542068303,1.387905927
-1.269551484,0.918053323,-0.694355561,1.72636849,0.918244373,-1.053795021,-0.010725875,0.689370849,0.341343975,0.931995928
-0.833442563,0.343462602,0.016092612,-0.458272054,2.180846916,-0.826916257,0.08925716,-0.157931107,0.485045638,-1.774988072
0.741601787,-0.443717186,0.113840422,0.826842471,-0.261203321,-0.745052606,1.263235298,-0.87323078,0.791939328,-0.398666846
1.252934962,-0.516700242,0.186995233,-0.821137742,-1.493695436,0.859783229,0.98339488,0.507625126,1.610839865,-0.519215407
0.109341376,-1.961708961,-1.059533402,-1.958143181,0.017390466,1.56167879,-0.213843731,-0.035237731,-0.046246472,-0.73607381
0.287419504,1.415715343,0.432365075,1.540331805,-1.711770241,0.193773443,0.06296367,1.672308735,0.888334466,0.296493873
-0.740889593,1.04646432,0.22239811,-0.598761409,-1.151645479,0.144360163,-0.547393482,-2.502426298,-0.293453854,0.040086288
0.134056858,-1.421301676,-1.404322814,-0.702255707,0.475898328,-0.225945788,-0.057268813,-0.087946629,0.071517956,0.164402699
0.349279032,0.953144513,-2.227914232,-0.776264356,-0.070331667,1.260689798,-0.104052092,-0.868219108,0.036252167,0.810912373
1.480829096,0.148613868,1.463536545,-0.503893674,0.027862366,-0.462992944,-0.349067805,1.38715841,-1.743845853,0.377979392
0.703577244,-0.740730901,-0.140656772,0.326751062,-0.799049591,-0.856266276,1.16294974,-0.683111941,-0.461901957,-0.795171023
-0.62503713,0.572586817,-0.092774624,1.161329582,-0.571579753,-2.912825615,-1.220569938,1.297799044,1.006040834,1.451222707
-0.277238835,1.487302907,-1.016522478,1.011538527,-0.629826028,-0.280612925,0.353802586,-1.361253203,0.811319301,0.188736323
0.058684411,0.831690175,-0.296554279,1.928118291,1.099934051,-2.481919209,-0.143448814,-0.653372394,0.254267669,-0.460549668
1.078707839,0.058309345,1.547923527,0.210962328,0.396285124,0.327814967,0.977165105,0.384768231,-0.255333635,0.467023597
-0.430750424,1.919572713,-0.749697638,-0.145297805,-1.93093788,-0.576438399,0.179695014,-1.058587549,-0.852919101,0.091312447
0.181576992,0.794561866,-0.400023236,0.259163586,-0.577807438,-0.785535786,1.973139527,-0.640409369,-0.588579748,1.2987237
-0.345137022,-0.179169084,-0.632188936,-0.159428519,-0.158113244,-0.443436079,-1.523717181,1.15623246,-1.197124654,-1.716336125
-1.137869847,-0.951810484,1.619259486,0.167813586,-0.908177802,1.341795877,0.02204345,-0.207005455,-1.119756514,-1.027898539
0.314034466,-0.968203294,-0.285029557,-0.280855522,-0.120300543,1.238738896,-1.54092667,-0.217596416,-1.173859374,0.39068129
-0.02850588,-0.726327602,0.522555897,-0.886583793,-0.162437813,1.826270868,1.755696614,2.270080729,0.466426794,-0.962545161
-0.362847189,-1.234113852,-1.481059651,0.572324189,-0.506346754,-1.030383127,-0.728274582,-0.915679831,1.575003753,2.861591811
-0.710194668,0.683009753,-0.277886388,-0.234294022,-0.500162401,-1.066183913,0.034508276,0.515104843,-0.308373851,0.309606398
-0.748205322,-1.144962281,-1.132678326,0.623496953,-0.621554958,1.611707286,0.343176401,-1.241127613,-0.095482091,2.107941935
-1.890498954,0.184238052,-1.456228753,1.867369288,-0.404806863,-1.10570819,0.008500323,-0.296454577,0.395107553,-2.412905805
-1.330997891,-1.735438198,0.402087103,0.462828705,-1.429032789,-0.006668797,-2.17444659,0.485733745,1.024563171,-0.417240667
-0.449913621,0.510764352,0.230661372,1.414014414,1.002906848,2.22028588,-1.279002714,0.459030511,0.5259509,-0.301905489
-2.262601874,-0.513242507,-0.444002398,1.584762268,-0.024651083,-0.51469442,-0.513993033,-0.138084736,-0.663354843,0.570180375
0.693198428,-0.196465408,0.427738636,0.558419369,-0.848490763,0.39321009,0.739622855,0.434563137,0.457935257,-0.452130199
-0.36705568,-0.39575329,0.023400234,-0.389543812,0.482376718,0.758697062,0.170762281,1.755035836,-1.291005415,1.350223041
1.181980438,-1.263613551,-1.567237023,-1.766904004,1.031382757,0.169722721,-1.643429725,-0.24906614,-0.506931721,-0.027709489
-0.248249853,-0.38695445,2.001186842,0.852115399,1.603471505,-0.390858403,-2.514185313,0.591851132,-0.7421494,1.702007286
-3.119117515,0.447370988,1.342382169,0.519748732,-1.342942101,-0.10612547,0.196462121,1.993482599,0.100198144,-0.165478167
-0.449153371,0.10851188,0.07788878,1.528651884,0.448138781,-0.584927496,-0.57591902,1.288636017,-1.286403188,-0.243408033
0.562803948,0.256447583,-2.276338991,0.558005918,-0.335019467,1.642707662,1.570138837,2.081978264,-0.632625983,-0.116445848
-1.626880757,-0.177039824,-0.761585795,-1.994305317,-0.63775554,-0.627540354,-0.425162391,0.766073558,0.227675376,0.26212411
-0.038706668,0.39070939,0.709368621,1.994935773,0.315668233,0.254998266,-0.074867646,-1.405074432,0.232268246,-0.968199186
1.054523929,-1.104323147,-0.975982807,0.861392501,0.902551178,1.504960322,1.787803733,0.242243985,0.429439499,0.591102478
-0.332283007,-0.756396891,0.027011968,-0.211978702,-0.807426835,1.327089466,-1.959508459,-0.136104032,-0.590202703,-0.623653062
0.18542952,-0.918425195,1.451357609,-1.321127707,1.268051011,0.767055439,1.914879118,1.081289864,1.189440425,1.914597304
-0.541364619,-0.214115231,0.567519388,0.448029691,1.587337601,-0.681540997,-1.078776678,1.421780958,0.111792235,0.45232076
0.882265116,-0.546460017,0.434750363,-0.913803007,0.019253404,0.630685069,-0.520616297,-0.17821921,1.494796063,-0.454711032
0.193339473,-0.327338886,-1.323814828,0.366251638,-1.645270557,0.118458537,0.334439187,-1.128517679,0.318446712,-0.714159093
0.869093787,0.357445024,1.03409169,-0.428674122,0.886737906,-0.039104498,2.213438255,-0.23166581,-0.984326447,1.42260893
-0.258114873,0.44084084,0.254285223,-0.025624328,-0.4327035,0.526000276,0.599289804,-0.096717301,1.845590134,-0.024755236
0.619210712,-0.244184079,-0.562201593,0.184913628,-0.43074673,1.478720755,1.857650827,-1.865119416,-1.131607934,0.990458223
-0.475466711,1.372237898,1.037634729,-0.193235628,-1.945768335,0.766155367,-0.243059697,-0.682643902,0.365844013,0.676177234
-0.837650766,-1.004949039,-1.690358409,-0.721143868,-0.586648092,-0.028602569,-1.31097374,0.006060172,1.113566608,1.332774427
-0.132455469,-0.305739028,0.477307252,0.289963003,-0.438984721,-0.728319782,1.163527263,0.40915822,-0.224472545,0.062486768
-3.000813983,-0.885902247,-0.755593033,1.639422981,-0.260710239,-0.531885356,0.913139182,0.418777268,0.040033023,2.470472345
2.084811553,0.740644468,-0.429351545,0.189237798,-0.541921483,-2.119419738,-0.164193423,-0.349212773,0.24090914,0.516667272
1.107692224,-0.867301692,0.001145948,0.40547209,-0.395417679,-1.124000541,-0.484126144,-0.441912883,-0.184042247,-0.680634698
-0.66468999,0.117962561,-0.176047122,-1.755450206,1.427553457,-0.05981614,0.563547672,-0.568976439,-0.663805462,0.062620605
1.841852771,0.324525036,1.282784798,-0.959738717,-0.760112898,-0.717203604,1.828366118,-0.4976962,-0.772028986,-0.220293779
-0.017391126,0.621375726,1.282224041,-0.747096788,-0.585429007,1.036915874,0.473188272,-1.951710854,0.157587688,-0.740059153
0.801919407,-1.000959603,-0.313796214,-0.275077035,0.274071104,1.185245106,-0.044528091,-1.22678136,-2.054681349,-0.638925152
1.866978876,-1.18001191,-0.994588575,-0.363555554,-0.461141226,-1.320013934,-0.360197045,-0.806079955,-0.931098777,-1.518114937
-0.804260302,-0.61676713,-0.209030669,-0.683011225,1.90728581,-0.70988383,0.482022555,-0.403803698,-0.033058236,-2.605230764
-0.013389967,0.897976262,-0.857150246,-3.232610424,-0.149386811,-0.361773712,0.140180905,0.315595195,0.203728282,-2.177803913
-1.376548364,-0.706551967,1.744471877,0.763630328,-0.007062774,1.258452197,0.269866437,1.449530504,-0.180204125,0.581731788
1.208282515,0.970198381,0.162388953,-0.325164834,-0.173139475,-0.599860458,-1.236817932,-1.027882698,-0.205723471,-1.53274436
0.623322154,1.536595168,-1.006867243,0.711489654,0.688291145,-0.355954192,0.266310038,0.863579899,0.94634271,0.574816906
0.930442006,0.03079722,-0.382313202,0.430652521,0.767296467,0.099767784,-1.050630858,-0.374142674,0.859800372,1.070642929
-1.5375295,-0.471892108,-0.042753811,0.539995402,-1.163088711,2.017025338,0.478088567,1.230571757,-0.349276804,-0.323194073
0.561864028,1.370987742,0.78989163,-0.481103219,0.241244585,0.525269693,-0.1120337,1.135193332,1.427260557,-0.2141806
1.359472202,-0.9523104,-0.698009367,1.694006115,-0.459360506,-0.571059541,1.060592304,1.718490973,0.950438195,-2.415399504
0.961551517,0.492719845,0.520650996,0.544025392,-1.585999683,-0.033826155,0.895493245,-1.1825265,-1.705141497,-0.245328373
-0.095056537,-0.492548597,-0.450143475,-0.231013247,0.345321134,-1.191572811,-0.331344899,0.50074306,-0.173476625,0.257239541
-0.618827082,-1.109421955,-2.170335228,-0.031303068,-0.260398475,0.534430472,-0.559439366,1.608370185,0.55663975,0.185622477
-1.039408306,-0.363382042,-1.376890583,-0.535472739,0.27483471,1.315695551,-0.170495811,1.446953647,1.647213505,1.013491428
0.053191238,0.993177208,-1.657790751,0.1419847,-0.673173879,-1.441895551,0.832124291,0.256604962,-0.686570118,-0.01535661
-0.855341646,-1.872181644,0.741059033,-0.346149731,-1.393132752,-0.781370238,0.616985171,-0.275607687,1.600315632,-0.149851471
1.511142769,0.415172415,-0.738075011,-1.610423227,-0.518361402,1.182731894,0.209595851,-0.207457405,-1.114323796,1.837404127
-0.69843544,0.883466674,0.806503971,0.348261755,1.347738126,-0.637014684,1.3989157,1.230085718,0.293949131,2.995919777
0.102538171,-0.305003868,0.277727714,-1.499961268,-1.196189549,-0.919057761,0.137609119,-1.036006349,-0.463999801,-0.019274184
1.127433553,0.244604691,0.711668392,-1.235291751,-1.033175929,-0.394305156,-0.449399188,-0.243967574,0.921963376,1.498063561
0.281534248,-0.040831472,-0.033362125,-0.664489101,0.941931697,-0.164302662,0.790470254,-2.007053247,-0.632449898,1.124472871
-0.825866021,0.976675397,-1.746975699,-0.807502372,-0.505082847,-1.530437001,0.207108114,-0.564634498,-0.563167643,-0.286674009
1.168665642,2.021755075,-0.265738548,-0.079372916,-0.260266051,0.650826507,0.955436066,3.624361353,-0.77709725,-2.530726863
-1.208154036,-0.62141585,1.409416919,0.580172391,0.245235489,-0.683227174,1.357980417,-1.218399467,-0.510117478,2.586057048
-0.739061667,-0.834461583,-0.212819888,0.052841978,-0.809122071,-0.934860253,-0.805830056,2.330358453,-0.324105513,1.709922734
2.283016017,0.626823268,0.091247195,0.235591678,0.137711767,0.822727554,-0.021428209,0.584549074,-1.268431931,-1.737350153
0.196532071,1.024699679,0.64507304,-0.741808137,-2.246860214,-1.511986334,-1.863560066,1.54369032,0.522107451,-0.199115102
-1.209248323,-0.421864965,0.086757349,-1.01622731,1.04475245,-0.806780025,-0.668687404,1.037547354,-0.338284035,-1.415550549
0.306885713,-0.663165013,-0.258555546,-1.064288063,0.197344768,-2.229138761,-1.865910705,1.377692977,0.66091142,-0.127947131
0.263329741,-0.319476111,1.478538511,-0.067062033,-0.246903584,1.14100129,1.07577806,-0.096980269,0.697311537,-0.153050036
0.379716865,-0.695907396,0.274907691,-0.610332294,-0.170141879,-0.456575057,2.294028294,0.136260432,-0.386093411,1.200440577
-0.055256774,0.232386442,-0.672315753,0.010661461,2.328166865,0.059726914,-1.44693946,2.200361528,2.327405447,-0.463827664
-1.225712152,0.143341291,-0.529731268,0.337639369,0.109689541,1.511780252,0.009591679,-0.163188144,0.715684198,0.684922445
-0.052728072,2.786193082,-0.762066832,-1.027254148,-1.400468966,-1.310917499,-0.980845671,-0.604417109,0.275159706,-0.202413581
0.542815829,-1.626715823,-2.369867056,-0.862892102,0.3706327,0.279107027,-0.06324936,0.753888689,0.678044696,-1.037787431
-1.086060396,-1.683130859,-0.027611449,0.974191884,0.544652668,0.139595606,0.641395374,1.238393376,0.566551237,-1.348393003
-0.722518013,-0.096450277,-0.626409009,-0.752292605,-1.227422477,-0.171312707,-0.394563473,-1.733594191,2.300755636,0.584314308
-0.294891279,2.211595509,1.472705664,-0.406563525,-0.074429136,0.137399992,0.173127703,-0.713959164,-1.609493757,-0.852768245
-0.82915071,-0.091336188,-0.55128728,-0.298045178,-1.263097083,1.087766621,0.665648997,-1.047895897,-0.803354082,-3.060042113
-0.971375822,-0.761851296,1.456607029,2.695583591,1.162725797,0.734917949,-0.418386842,-1.840039417,-0.666084193,-1.910860982
0.471968288,-0.360458747,-0.018831897,-0.967002593,-2.013473178,2.232361675,0.157730294,-0.687388462,0.954988613,1.096919381
-1.230487702,-1.063048138,0.099655169,1.699128559,0.852094994,1.156355734,-0.534732478,-1.727992902,1.062145436,0.556121341
0.061587135,0.567380704,0.532438701,-0.941406649,0.465365477,1.108890368,0.289530978,2.5642655,1.225063719,0.125256095
-1.706545785,-1.572774441,0.436839273,-0.065936758,0.31348604,1.224956204,-1.233334492,0.314051828,1.064739248,-0.308678697
1.103394446,-2.126824429,-0.562107863,1.140664427,-0.688818339,0.424244984,1.371545282,-1.775029063,0.418465641,-2.090227055
-1.923878699,-0.68628424,-0.873141701,-0.282191902,-0.507554745,0.88272796,0.441285302,0.857911178,-0.909317992,0.509607802
0.716624823,-0.197351861,1.334257292,-0.052648053,0.744502082,-0.620573913,0.590699705,-0.458706405,0.211431771,-1.17694117
1.409217266,-1.128684771,0.85798449,1.62555437,0.811005835,-0.53555625,-0.099187667,-0.696007602,-0.332880998,-1.120276943
-0.148155331,-0.814759928,-0.791902054,1.887484091,0.4112558,0.495937812,-0.477479483,-1.761421341,-0.570148479,-0.050131215
-0.824912684,-0.701363665,1.151023404,0.190279778,-0.030463358,3.03003518,-1.314322877,-0.020757634,-1.156645374,-0.326316668
-0.553287715,1.027027962,0.218470235,-0.02472361,-0.432908034,-1.436644632,-0.547650959,-0.428825127,1.415002754,-0.485190925
0.204048251,2.472740741,-0.692755499,-0.594415285,0.391110141,1.107185627,-1.244353487,1.433109805,1.199156117,1.72302321
0.430617497,-0.203123591,0.924015065,-1.369904457,-1.509603756,0.085136472,1.157094288,-0.090708157,-1.005761034,-0.741572098
1.165781576,0.303814855,1.260443777,-0.914063059,-0.952171616,-0.32877934,1.844948275,-0.060368949,-0.538879186,-0.941919711
1.077868068,-0.624565985,-0.250794217,-0.516473847,-0.363548658,0.029299667,0.898898697,-1.032594017,1.029018476,-0.465841348
0.616747207,2.308121679,-0.252856194,0.746360948,1.584094826,0.281608406,-1.724967277,0.421013829,-1.284872132,0.404772069
-0.536726654,-0.448694457,-1.505997841,-0.975714359,0.099482333,-0.960225899,2.112301368,-1.180932142,2.306233893,0.453673865
0.281929686,0.725198815,1.123514359,0.34040839,-1.989546025,1.682326853,-0.706058243,-0.557680586,1.067709433,-1.27519964
1.367843807,0.404279618,-0.699156526,0.518970146,0.042149723,1.193707376,-0.175620149,-1.436935642,0.641498027,-1.20439692
1.476864567,-1.133108893,-1.444222255,-2.23912851,-0.102207238,1.575286432,2.074944743,2.648406559,1.353091355,0.077061211
-0.296863406,-0.845873019,0.979528699,0.251799161,0.652218503,-1.316340956,0.375403042,-0.195444714,0.268600775,0.244398983
-0.03105547,0.105414734,-0.468687506,-0.990970633,1.88090581,0.18470773,-1.376762497,0.022735111,0.813863204,0.527853189
0.887188771,-0.37762804,0.114080817,-1.724239352,0.743688551,-0.88573174,0.326610637,-1.708477697,-1.657690492,-0.575315569
0.854009781,-0.276435637,-0.395866379,-1.123004264,0.584904883,0.309870921,0.126987076,-0.521733911,0.690049379,-1.130793451
-1.467800298,-1.462424285,-0.944582331,1.696469857,-0.25912844,0.132573954,0.223061556,1.41190396,-0.257863203,-0.458183928
0.270843803,-2.866299322,0.407908322,0.513257903,0.231168508,-2.335503634,-0.191596981,2.651793192,0.48197048,1.197358916
-1.610768765,0.001041489,-0.205604632,-1.324601388,-0.077121368,-0.862197642,-0.503605666,-1.656166553,-0.986491682,-0.87574964
1.720019196,-0.699209533,-0.716516842,0.705420957,0.762549543,-0.858245127,0.455314319,-1.989563514,0.371350407,-0.380938144
-1.074634128,0.249834329,-0.48364274,0.506413088,-1.033757336,0.508833118,0.990873769,0.038229053,-0.389205326,0.711525724
0.07677848,-0.839110454,-0.01778147,0.28224865,0.600079656,0.010989541,0.977421068,-0.092471564,-0.719254228,0.264276868
-0.665958002,-0.194830762,-0.561159614,-0.341876645,2.071830924,0.618397214,1.221713167,1.430885806,0.237692115,-0.590098003
-0.81223526,-0.759428738,-1.999269586,-0.411824457,-0.275838339,-1.976216753,-0.31907181,0.376015288,0.544951675,0.433901569
-0.290360794,0.946586286,-0.96797127,-1.286230792,1.310651029,-0.990036529,-0.108823409,-0.590294439,0.542032115,0.385301488
1.128204005,2.313871293,0.652302746,0.02447963,-1.194880181,0.181663411,0.558099803,-0.654412241,-0.848675573,0.162132611
-0.560082018,0.48816378,-0.923572324,1.125068909,-0.211636893,-0.389056132,-1.82802198,0.213682443,1.960101605,-0.010502162
-0.139952641,-1.670208849,0.165921356,1.096637686,1.077983792,0.178009802,0.506749128,-1.046993822,1.624504232,0.072521139
2.032098244,2.07948889,-0.445537747,0.637413901,0.056755424,0.451038243,0.933477763,-1.219190527,0.891297145,0.974405177
-0.291029571,1.413384199,-0.251826851,1.668981839,0.306936851,-1.82909858,1.125265569,0.459485672,-0.8341394,0.420619177
-0.643648855,-0.000885108,-0.797374262,0.509549453,-0.147377207,-0.035374259,-0.153258221,1.320091117,0.00940977,0.273564391
0.748921339,1.030228161,-0.484378832,-0.741371047,1.020261352,0.08947585,1.588979244,-0.704439364,-0.768845077,-0.146418811
-0.418996052,1.500083269,-1.339707947,-1.140832337,0.294782313,0.628203222,-1.047827824,0.129800837,1.405540798,0.792076868
-1.719636959,2.112451562,-0.80577514,0.242817663,0.526649678,0.491020092,0.309165006,1.771354892,-0.787699732,0.888972739
